ROD_RS01915	112	4	108
ROD_RS01920	60	7	53
ROD_RS01925	447	6	441
ROD_RS01930	51	10	41
ROD_RS01935	50	41	9
ROD_RS01940	92	34	58
ROD_RS01945	15	10	5
ROD_RS01950	7	5	2
ROD_RS01955	316	4	312
ROD_RS01960	135	57	78
ROD_RS27310	3	1	2
ROD_RS01970	209	0	209
ROD_RS01975	97	8	89
ROD_RS01980	1	1	0
ROD_RS25545	311	280	31
ROD_RS01990	60	8	52
ROD_RS01995	9	7	2
ROD_RS02000	89	66	23
ROD_RS02005	42	6	36
ROD_RS02010	56	5	51
ROD_RS02015	45	16	29
ROD_RS02020	117	73	44
ROD_RS02025	645	640	5
ROD_RS02030	216	197	19
ROD_RS02035	76	44	32
ROD_RS02040	888	4	884
ROD_RS02045	129	26	103
ROD_RS02050	276	68	208
ROD_RS02055	137	134	3
ROD_RS02060	87	85	2
ROD_RS02065	90	49	41
ROD_RS02070	44	33	11
ROD_RS02075	29	1	28
ROD_RS02080	10	0	10
ROD_RS02085	11	2	9
ROD_RS02090	71	33	38
ROD_RS02095	2020	1918	102
ROD_RS02100	2185	49	2136
ROD_RS02105	50	31	19
ROD_RS02110	493	447	46
ROD_RS02115	147	33	114
ROD_RS02120	318	3	315
ROD_RS02125	103	14	89
ROD_RS02130	102	40	62
ROD_RS02135	1479	1349	130
ROD_RS02140	101	20	81
ROD_RS02145	775	68	707
ROD_RS02150	132	21	111
ROD_RS02155	263	6	257
ROD_RS02160	50	16	34
ROD_RS02165	327	300	27
ROD_RS02170	1565	1563	2
ROD_RS02175	158	6	152
ROD_RS02180	306	8	298
ROD_RS02185	114	2	112
ROD_RS02190	265	43	222
ROD_RS02195	297	192	105
ROD_RS02200	2311	2241	70
ROD_RS02205	527	20	507
ROD_RS02210	210	24	186
ROD_RS02215	1	1	0
ROD_RS02220	1066	1050	16
ROD_RS02225	480	462	18
ROD_RS02230	184	1	183
ROD_RS02235	264	42	222
ROD_RS02240	1670	8	1662
ROD_RS02245	680	17	663
ROD_RS02250	334	21	313
ROD_RS02255	1288	4	1284
ROD_RS02260	381	0	381
ROD_RS02265	3300	3218	82
ROD_RS02270	420	411	9
ROD_RS02275	816	15	801
ROD_RS02280	2669	5	2664
ROD_RS02285	1911	6	1905
ROD_RS02290	8052	14	8038
ROD_RS02295	2593	8	2585
ROD_RS02300	106	1	105
ROD_RS02305	403	195	208
ROD_RS02310	1594	1526	68
ROD_RS02315	227	207	20
ROD_RS02320	367	0	367
ROD_RS02325	2521	19	2502
ROD_RS02330	2535	0	2535
ROD_RS02335	1930	6	1924
ROD_RS02340	677	21	656
ROD_RS02345	365	15	350
ROD_RS02350	633	551	82
ROD_RS02355	3443	3418	25
ROD_RS02360	2340	2333	7
ROD_RS02365	273	271	2
ROD_RS02370	3027	34	2993
ROD_RS02375	451	406	45
ROD_RS02380	685	675	10
ROD_RS02385	1013	25	988
ROD_RS02390	866	768	98
ROD_RS02395	117	39	78
ROD_RS02400	20	7	13
ROD_RS02405	113	47	66
ROD_RS02410	5	2	3
ROD_RS02415	26	22	4
ROD_RS02420	19	16	3
ROD_RS02425	113	13	100
ROD_RS02430	5966	5931	35
ROD_RS02435	658	655	3
ROD_RS02440	4495	4493	2
ROD_RS02445	30417	30366	51
ROD_RS02450	11108	11090	18
ROD_RS02455	1007	895	112
ROD_RS02460	1161	1136	25
ROD_RS02465	74	0	74
ROD_RS02470	19331	17	19314
ROD_RS02475	7074	16	7058
ROD_RS02480	18783	12	18771
ROD_RS02485	12692	7	12685
ROD_RS02490	2700	11	2689
ROD_RS02495	10986	19	10967
ROD_RS02500	13	2	11
ROD_RS02505	70	28	42
ROD_RS02510	971	945	26
ROD_RS02515	346	281	65
ROD_RS02520	229	18	211
ROD_RS02525	173	146	27
ROD_RS02530	97	0	97
ROD_RS02535	349	8	341
ROD_RS02540	421	19	402
ROD_RS02545	8	5	3
ROD_RS02550	156	25	131
ROD_RS02555	143	74	69
ROD_RS02560	651	646	5
ROD_RS02565	696	113	583
ROD_RS02570	123	113	10
ROD_RS25810	23	22	1
ROD_RS02575	332	311	21
ROD_RS02580	13	13	0
ROD_RS02585	773	730	43
ROD_RS02590	555	512	43
ROD_RS02595	922	917	5
ROD_RS02600	577	576	1
ROD_RS02605	12218	12186	32
ROD_RS02610	4714	4691	23
ROD_RS02615	270	117	153
ROD_RS02620	1543	65	1478
ROD_RS02625	313	306	7
ROD_RS02630	2	1	1
ROD_RS02635	136	132	4
ROD_RS02640	59	59	0
ROD_RS02645	231	231	0
ROD_RS02650	411	12	399
ROD_RS02655	1331	2	1329
ROD_RS02660	3687	16	3671
ROD_RS02665	1280	4	1276
ROD_RS02670	3159	15	3144
ROD_RS02675	7948	23	7925
ROD_RS02680	3113	3	3110
ROD_RS02685	439	15	424
ROD_RS02690	165	87	78
ROD_RS02695	683	97	586
ROD_RS02700	449	424	25
ROD_RS02705	434	399	35
ROD_RS02710	767	54	713
ROD_RS02715	434	330	104
ROD_RS02720	1011	995	16
ROD_RS02725	912	899	13
ROD_RS02730	79	23	56
ROD_RS02735	399	218	181
ROD_RS02740	948	943	5
ROD_RS02745	94	12	82
ROD_RS02750	647	332	315
ROD_RS02755	2701	2677	24
ROD_RS02760	1998	1956	42
ROD_RS02765	731	691	40
ROD_RS02770	108	0	108
ROD_RS02775	312	12	300
ROD_RS02780	130	45	85
ROD_RS02785	1412	1398	14
ROD_RS02790	4293	4265	28
ROD_RS02795	1113	1093	20
ROD_RS02800	811	795	16
ROD_RS02805	2078	2070	8
ROD_RS02810	3868	18	3850
ROD_RS02815	133	72	61
ROD_RS02820	200	196	4
ROD_RS02825	2522	2515	7
ROD_RS02830	22	6	16
ROD_RS02835	69	67	2
ROD_RS02840	102	84	18
ROD_RS02845	373	198	175
ROD_RS02850	2032	2025	7
ROD_RS02855	3064	3055	9
ROD_RS02860	177	176	1
ROD_RS02865	136	129	7
ROD_RS02870	68	41	27
ROD_RS02875	19	12	7
ROD_RS02880	134	97	37
ROD_RS02885	378	18	360
ROD_RS02890	54	29	25
ROD_RS02895	8	8	0
ROD_RS02905	81	81	0
ROD_RS02910	2	0	2
ROD_RS25835	275	5	270
ROD_RS02920	68	64	4
ROD_RS02925	71	69	2
ROD_RS02930	21	13	8
ROD_RS02935	32	27	5
ROD_RS02940	4	2	2
ROD_RS02945	50	23	27
ROD_RS02950	116	58	58
ROD_RS02955	978	971	7
ROD_RS02960	2	1	1
ROD_RS02965	223	204	19
ROD_RS02970	2211	2199	12
ROD_RS02975	211366	211204	162
ROD_RS02980	8762	24	8738
ROD_RS28705	670	1	669
ROD_RS02990	42976	132	42844
ROD_RS02995	1927	1110	817
ROD_RS03000	794	704	90
ROD_RS03005	1370	1354	16
ROD_RS03010	3585	239	3346
ROD_RS03015	4568	3781	787
ROD_RS03020	10221	21	10200
ROD_RS03025	18904	26	18878
ROD_RS03030	13726	10	13716
ROD_RS03035	6084	20	6064
ROD_RS03040	2086	0	2086
ROD_RS03045	686	140	546
ROD_RS03050	20	17	3
ROD_RS03055	26	24	2
ROD_RS03060	148	23	125
ROD_RS03065	221	217	4
ROD_RS03070	1264	1257	7
ROD_RS03075	3206	3199	7
ROD_RS03080	927	869	58
ROD_RS03085	629	620	9
ROD_RS03090	10673	22	10651
ROD_RS03095	2116	58	2058
ROD_RS03100	271	268	3
ROD_RS03105	111	110	1
ROD_RS27950	19	10	9
ROD_RS03110	140	89	51
ROD_RS03115	43	33	10
ROD_RS03120	212	210	2
ROD_RS03125	77	7	70
ROD_RS03130	366	362	4
ROD_RS03135	148	94	54
ROD_RS03140	610	563	47
ROD_RS03145	67	53	14
ROD_RS03150	30	8	22
ROD_RS03155	11	1	10
ROD_RS03160	32	25	7
ROD_RS03165	27	10	17
ROD_RS03170	0	0	0
ROD_RS03175	10	4	6
ROD_RS03180	177	3	174
ROD_RS03185	99	11	88
ROD_RS03190	459	358	101
ROD_RS03195	111	24	87
ROD_RS03200	8186	16	8170
ROD_RS03205	176	138	38
ROD_RS03210	229	5	224
ROD_RS03215	891	4	887
ROD_RS03220	63	11	52
ROD_RS03225	0	0	0
ROD_RS03230	0	0	0
ROD_RS03235	0	0	0
ROD_RS27955	67	61	6
ROD_RS03240	9520	9495	25
ROD_RS03245	153	54	99
ROD_RS03250	509	498	11
ROD_RS03255	181	169	12
ROD_RS03260	4809	4791	18
ROD_RS03265	4424	4295	129
ROD_RS03270	380	376	4
ROD_RS03275	1122	1089	33
ROD_RS03280	606	605	1
ROD_RS03285	497	497	0
ROD_RS03290	371	352	19
ROD_RS03295	147	48	99
ROD_RS03300	789	753	36
ROD_RS03305	1854	1843	11
ROD_RS03310	2836	2823	13
ROD_RS03315	13466	13448	18
ROD_RS03320	175	7	168
ROD_RS03325	314	138	176
ROD_RS03330	226	224	2
ROD_RS03335	144	144	0
ROD_RS03340	190	179	11
ROD_RS03345	912	902	10
ROD_RS03350	2032	1947	85
ROD_RS03355	4356	4349	7
ROD_RS03360	1178	1176	2
ROD_RS03365	2762	2752	10
ROD_RS03370	2126	2098	28
ROD_RS03375	1040	23	1017
ROD_RS03380	28	33	28
ROD_RS03385	467	467	469
ROD_RS03390	169	169	169
ROD_RS03395	22	22	22
ROD_RS03400	348	348	353
ROD_RS03405	97	98	98
ROD_RS03410	22	22	23
ROD_RS03415	3948	3931	17
ROD_RS03420	709	688	21
ROD_RS03425	1200	1189	11
ROD_RS03430	1839	1761	78
ROD_RS03435	1105	993	112
ROD_RS03440	2604	30	2574
ROD_RS03445	27	27	0
ROD_RS03450	0	0	0
ROD_RS03455	2	0	2
ROD_RS03460	4821	47	4774
ROD_RS03465	60	33	27
ROD_RS03470	69	57	12
ROD_RS03475	83	19	64
ROD_RS03480	90	80	10
ROD_RS03485	585	562	23
ROD_RS03490	1279	1273	6
ROD_RS03495	2633	2578	55
ROD_RS03500	183	144	39
ROD_RS03505	366	343	23
ROD_RS03510	2321	29	2292
ROD_RS03515	7862	26	7836
ROD_RS03520	90	5	85
ROD_RS03525	72	45	27
ROD_RS03530	270	247	23
ROD_RS27970	11	10	1
ROD_RS03535	284	275	9
ROD_RS03540	836	795	41
ROD_RS03545	13	8	5
ROD_RS03550	134	121	13
ROD_RS03555	31	24	7
ROD_RS03565	35	0	35
ROD_RS03570	113	33	80
ROD_RS03575	231	4	227
ROD_RS03580	22	5	17
ROD_RS03585	485	193	292
ROD_RS03590	784	3	781
ROD_RS03595	731	3	728
ROD_RS03600	977	10	967
ROD_RS03605	682	3	679
ROD_RS03610	682	4	678
ROD_RS03615	1127	18	1109
ROD_RS03620	158	9	149
ROD_RS03625	245	22	223
ROD_RS03630	313	233	80
ROD_RS03635	11851	11820	31
ROD_RS03645	159	16	143
ROD_RS03650	205	0	205
ROD_RS03655	1901	17	1884
ROD_RS03660	591	13	578
ROD_RS03665	12301	28	12273
ROD_RS03670	5836	11	5825
ROD_RS03675	2929	2	2927
ROD_RS03680	2997	34	2963
ROD_RS03685	19056	21	19035
ROD_RS03690	12407	17	12390
ROD_RS03695	48	4	44
ROD_RS03700	643	7	636
ROD_RS03705	517	2	515
ROD_RS03710	1321	15	1306
ROD_RS03715	1039	0	1039
ROD_RS03720	2216	4	2212
ROD_RS03725	9487	30	9457
ROD_RS03730	12253	17	12236
ROD_RS03735	6500	7	6493
ROD_RS03740	339	4	335
ROD_RS03745	1948	3	1945
ROD_RS03750	576	0	576
ROD_RS03755	254	15	239
ROD_RS03760	452	19	433
ROD_RS03765	269	73	196
ROD_RS03770	68	50	18
ROD_RS03775	5392	23	5369
ROD_RS03780	6955	59	6896
ROD_RS03785	1821	4	1817
ROD_RS03790	1753	4	1749
ROD_RS03795	634	171	463
ROD_RS03800	43429	43318	111
ROD_RS03805	38	0	38
ROD_RS03810	33	1	32
ROD_RS03815	157	6	151
ROD_RS03820	177	15	162
ROD_RS03825	3841	3681	160
ROD_RS03830	1201	1187	14
ROD_RS03835	1049	1043	6
ROD_RS03840	1459	1446	13
ROD_RS03845	6380	6351	29
ROD_RS03850	710	653	57
ROD_RS03855	48	7	41
ROD_RS03860	21775	58	21717
ROD_RS03865	8675	31	8644
ROD_RS03870	9169	40	9129
ROD_RS03875	993	370	623
ROD_RS03880	3847	15	3832
ROD_RS03885	366	54	312
ROD_RS03890	18	4	14
ROD_RS03895	25	7	18
ROD_RS03900	267	24	243
ROD_RS03905	2874	2861	13
ROD_RS03910	86	1	85
ROD_RS03915	45	2	43
ROD_RS03920	445	12	433
ROD_RS03925	62	7	55
ROD_RS03930	360	295	65
ROD_RS03935	2519	2503	16
ROD_RS03940	5180	5168	12
ROD_RS03945	2365	11	2354
ROD_RS03950	2641	4	2637
ROD_RS03955	1030	0	1030
ROD_RS03960	1715	8	1707
ROD_RS03965	2828	38	2790
ROD_RS03970	487	408	79
ROD_RS03975	299	57	242
ROD_RS03980	63	3	60
ROD_RS03985	70	0	70
ROD_RS03990	11	0	11
ROD_RS03995	36	0	36
ROD_RS04000	1138	16	1122
ROD_RS04005	224	88	136
ROD_RS04010	64	44	20
ROD_RS04015	34	28	6
ROD_RS04020	99	29	70
ROD_RS04025	308	257	51
ROD_RS04030	248	239	9
ROD_RS04035	922	919	3
ROD_RS04040	609	609	0
ROD_RS04045	260	252	8
ROD_RS04050	70	63	7
ROD_RS04055	4	0	4
ROD_RS04060	31	6	25
ROD_RS04065	16	3	13
ROD_RS04070	48	12	36
ROD_RS04075	232	157	75
ROD_RS04080	2932	12	2920
ROD_RS04085	929	13	916
ROD_RS04090	1096	2	1094
ROD_RS04095	562	370	192
ROD_RS04105	162	24	138
ROD_RS04110	657	3	654
ROD_RS04115	262	27	235
ROD_RS04120	769	765	4
ROD_RS04125	831	805	26
ROD_RS04130	2454	2445	9
ROD_RS04135	42	40	2
ROD_RS04140	663	654	9
ROD_RS04145	445	412	33
ROD_RS28875	389	9	380
ROD_RS04150	15903	18	15885
ROD_RS04155	304	256	48
ROD_RS04160	871	868	3
ROD_RS04165	173	1	172
ROD_RS04170	417	24	393
ROD_RS04175	3285	3122	163
ROD_RS04180	2054	11	2043
ROD_RS04185	100	0	100
ROD_RS04190	48	31	17
ROD_RS04195	128	35	93
ROD_RS04200	1169	1155	14
ROD_RS04205	422	71	351
ROD_RS04210	74	3	71
ROD_RS04215	116	25	91
ROD_RS04220	41	16	25
ROD_RS04225	605	540	65
ROD_RS04230	1987	1979	8
ROD_RS04235	901	9	892
ROD_RS04240	2208	10	2198
ROD_RS04245	2652	5	2647
ROD_RS04250	533	5	528
ROD_RS04255	319	69	250
ROD_RS04260	1494	1458	36
ROD_RS04265	1975	8	1967
ROD_RS04270	53	2	51
ROD_RS04275	35	23	12
ROD_RS04280	20	9	11
ROD_RS04285	809	137	672
ROD_RS04290	4293	4193	100
ROD_RS04295	995	57	938
ROD_RS04300	858	782	76
ROD_RS04305	181	180	1
ROD_RS04310	434	24	410
ROD_RS04315	411	383	28
ROD_RS04320	468	466	2
ROD_RS04325	234	177	57
ROD_RS04330	393	355	38
ROD_RS04335	2328	2269	59
ROD_RS04340	64	31	33
ROD_RS04345	358	344	14
ROD_RS04350	1136	32	1104
ROD_RS04355	494	0	494
ROD_RS04360	761	3	758
ROD_RS04365	629	58	571
ROD_RS04370	422	4	418
ROD_RS04375	146	0	146
ROD_RS04380	237	6	231
ROD_RS04385	350	14	336
ROD_RS04390	430	23	407
ROD_RS04395	13	9	4
ROD_RS04400	5	0	5
ROD_RS04405	198	6	192
ROD_RS04410	403	373	30
ROD_RS04415	536	529	7
ROD_RS04420	678	678	0
ROD_RS04425	1136	1133	3
ROD_RS04430	1101	1091	10
ROD_RS04435	529	486	43
ROD_RS04440	251	4	247
ROD_RS04445	1019	48	971
